RaterID,CaseID,Series,CaseType,TOC,TOC_capped,NabN,CaseCert,Accuracy,Sequence,posttest_score,posttest_nabn_score,phases_completed,cases_completed
326,D0253,Learning,Abnormal,13.063,13.063,Abnormal,Definitely,1,45,0.7,0.75,8,220
326,D0009,Learning,Normal,14.573,14.573,Abnormal,Probably,0,46,0.7,0.75,8,220
326,D0039,Learning,Normal,35.318,35.318,Normal,Probably,1,47,0.7,0.75,8,220
326,D0305,Learning,Abnormal,16.352,16.352,Abnormal,Probably,1,48,0.7,0.75,8,220
326,D0013,Learning,Normal,20.666,20.666,Normal,Probably,1,49,0.7,0.75,8,220
326,D0302,Learning,Abnormal,7.62,7.62,Abnormal,Probably,1,50,0.7,0.75,8,220
326,D0288,Learning,Abnormal,19.004,19.004,Abnormal,Probably,1,51,0.7,0.75,8,220
326,D0370,Learning,Abnormal,18.582,18.582,Abnormal,Definitely,1,52,0.7,0.75,8,220
326,D0282,Learning,Abnormal,10.11,10.11,Abnormal,Definitely,1,53,0.7,0.75,8,220
326,D0389,Learning,Abnormal,14.842,14.842,Abnormal,Probably,0,54,0.7,0.75,8,220
326,D0063,Learning,Normal,18.99,18.99,Abnormal,Probably,0,55,0.7,0.75,8,220
326,D0091,Learning,Normal,180.13,180.13,Abnormal,Probably,0,56,0.7,0.75,8,220
326,D0318,Learning,Abnormal,16.923,16.923,Abnormal,Definitely,1,57,0.7,0.75,8,220
326,D0165,Learning,Abnormal,15.303,15.303,Normal,Probably,0,58,0.7,0.75,8,220
326,D0037,Learning,Normal,20.188,20.188,Abnormal,Probably,0,59,0.7,0.75,8,220
326,D0016,Learning,Normal,24.833,24.833,Normal,Probably,1,60,0.7,0.75,8,220
326,D0194,Learning,Abnormal,32.266,32.266,Abnormal,Probably,0,61,0.7,0.75,8,220
326,D0239,Learning,Abnormal,9.273,9.273,Abnormal,Probably,1,62,0.7,0.75,8,220
326,D0004,Learning,Normal,76.861,76.861,Normal,Probably,1,63,0.7,0.75,8,220
326,D0106,Learning,Normal,15.528,15.528,Normal,Probably,1,64,0.7,0.75,8,220
326,D0230,Learning,Abnormal,13.038,13.038,Abnormal,Probably,1,65,0.7,0.75,8,220
326,D0261,Learning,Abnormal,25.282,25.282,Normal,Probably,0,66,0.7,0.75,8,220
326,D0170,Learning,Abnormal,15.75,15.75,Abnormal,Probably,1,67,0.7,0.75,8,220
326,D0097,Learning,Normal,12.348,12.348,Normal,Probably,1,68,0.7,0.75,8,220
326,D0351,Learning,Abnormal,127.24,127.24,Abnormal,Probably,1,69,0.7,0.75,8,220
326,D0081,Learning,Normal,17.302,17.302,Normal,Probably,1,70,0.7,0.75,8,220
326,D0082,Learning,Abnormal,18.413,18.413,Abnormal,Definitely,0,71,0.7,0.75,8,220
326,D0109,Learning,Normal,22.501,22.501,Normal,Probably,1,72,0.7,0.75,8,220
326,D0083,Learning,Normal,25.125,25.125,Abnormal,Probably,0,73,0.7,0.75,8,220
326,D0075,Learning,Normal,23.741,23.741,Normal,Probably,1,74,0.7,0.75,8,220
326,D0047,Learning,Normal,25.881,25.881,Normal,Probably,1,75,0.7,0.75,8,220
326,D0020,Learning,Normal,27.196,27.196,Normal,Probably,1,76,0.7,0.75,8,220
326,D0372,Learning,Abnormal,17.637,17.637,Abnormal,Probably,1,77,0.7,0.75,8,220
326,D0410,Learning,Abnormal,11.788,11.788,Abnormal,Definitely,1,78,0.7,0.75,8,220
326,D0160,Learning,Abnormal,47.98,47.98,Abnormal,Probably,0,79,0.7,0.75,8,220
326,D0273,Learning,Abnormal,28.21,28.21,Abnormal,Probably,0,80,0.7,0.75,8,220
311,D0194,Learning,Abnormal,208.873,208.873,Abnormal,Definitely,0,21,0.75,0.85,8,220
311,D0083,Learning,Normal,72.597,72.597,Abnormal,Probably,0,22,0.75,0.85,8,220
311,D0372,Learning,Abnormal,49.278,49.278,Abnormal,Definitely,1,23,0.75,0.85,8,220
311,D0192,Learning,Abnormal,8.522,8.522,Abnormal,Probably,1,24,0.75,0.85,8,220
311,D0312,Learning,Abnormal,153.851,153.851,Abnormal,Definitely,1,25,0.75,0.85,8,220
311,D0037,Learning,Normal,1738.08,300,Normal,Probably,1,26,0.75,0.85,8,220
311,D0351,Learning,Abnormal,47.17,47.17,Abnormal,Definitely,1,27,0.75,0.85,8,220
311,D0047,Learning,Normal,51.099,51.099,Abnormal,Definitely,0,28,0.75,0.85,8,220
311,D0165,Learning,Abnormal,63.503,63.503,Abnormal,Probably,0,29,0.75,0.85,8,220
311,D0202,Learning,Abnormal,46.182,46.182,Abnormal,Definitely,1,30,0.75,0.85,8,220
311,D0197,Learning,Abnormal,43.74,43.74,Abnormal,Definitely,1,31,0.75,0.85,8,220
311,D0239,Learning,Abnormal,28.331,28.331,Abnormal,Definitely,1,32,0.75,0.85,8,220
311,D0230,Learning,Abnormal,12.412,12.412,Abnormal,Definitely,1,33,0.75,0.85,8,220
311,D0104,Learning,Normal,27.023,27.023,Normal,Definitely,1,34,0.75,0.85,8,220
311,D0318,Learning,Abnormal,4.573,4.573,Abnormal,Definitely,1,35,0.75,0.85,8,220
311,D0109,Learning,Normal,40.407,40.407,Normal,Probably,1,36,0.75,0.85,8,220
311,D0088,Learning,Normal,46.525,46.525,Normal,Probably,1,37,0.75,0.85,8,220
311,D0060,Learning,Normal,70.42,70.42,Abnormal,Probably,0,38,0.75,0.85,8,220
311,D0319,Learning,Abnormal,7.644,7.644,Abnormal,Definitely,1,39,0.75,0.85,8,220
311,D0170,Learning,Abnormal,19.39,19.39,Abnormal,Definitely,1,40,0.75,0.85,8,220
340,D0091,Learning,Normal,33.329,33.329,Normal,Probably,1,1,0.85,0.9,8,220
340,D0273,Learning,Abnormal,30.288,30.288,Abnormal,Definitely,1,2,0.85,0.9,8,220
340,D0037,Learning,Normal,46.873,46.873,Abnormal,Probably,0,3,0.85,0.9,8,220
340,D0081,Learning,Normal,41.346,41.346,Normal,Probably,1,4,0.85,0.9,8,220
340,D0318,Learning,Abnormal,12.048,12.048,Abnormal,Definitely,1,5,0.85,0.9,8,220
340,D0370,Learning,Abnormal,14.219,14.219,Abnormal,Definitely,1,6,0.85,0.9,8,220
340,D0253,Learning,Abnormal,17.256,17.256,Abnormal,Definitely,1,7,0.85,0.9,8,220
340,D0004,Learning,Normal,48.396,48.396,Normal,Probably,1,8,0.85,0.9,8,220
340,D0303,Learning,Abnormal,36.139,36.139,Abnormal,Probably,0,9,0.85,0.9,8,220
340,D0088,Learning,Normal,60.593,60.593,Normal,Probably,1,10,0.85,0.9,8,220
340,D0131,Learning,Normal,25.766,25.766,Normal,Probably,1,11,0.85,0.9,8,220
340,D0197,Learning,Abnormal,36.676,36.676,Abnormal,Definitely,1,12,0.85,0.9,8,220
340,D0104,Learning,Normal,38.123,38.123,Normal,Probably,1,13,0.85,0.9,8,220
340,D0302,Learning,Abnormal,37.413,37.413,Abnormal,Definitely,1,14,0.85,0.9,8,220
340,D0320,Learning,Abnormal,43.918,43.918,Normal,Probably,0,15,0.85,0.9,8,220
340,D0336,Learning,Abnormal,35.409,35.409,Abnormal,Probably,0,16,0.85,0.9,8,220
340,D0060,Learning,Normal,47.983,47.983,Abnormal,Probably,0,17,0.85,0.9,8,220
340,D0120,Learning,Normal,49.231,49.231,Abnormal,Probably,0,18,0.85,0.9,8,220
340,D0156,Learning,Abnormal,14.08,14.08,Abnormal,Definitely,1,19,0.85,0.9,8,220
340,D0365,Learning,Abnormal,26.54,26.54,Abnormal,Definitely,1,20,0.85,0.9,8,220
340,D0230,Learning,Abnormal,27.554,27.554,Abnormal,Definitely,1,21,0.85,0.9,8,220
340,D0058,Learning,Normal,29.072,29.072,Normal,Probably,1,22,0.85,0.9,8,220
340,D0271,Learning,Abnormal,126.519,126.519,Abnormal,Definitely,1,23,0.85,0.9,8,220
340,D0343,Learning,Abnormal,41.755,41.755,Abnormal,Definitely,1,24,0.85,0.9,8,220
340,D0075,Learning,Normal,73.131,73.131,Normal,Probably,1,25,0.85,0.9,8,220
340,D0013,Learning,Normal,36.77,36.77,Normal,Probably,1,26,0.85,0.9,8,220
340,D0053,Learning,Normal,24.496,24.496,Abnormal,Definitely,0,27,0.85,0.9,8,220
340,D0400,Learning,Abnormal,23.279,23.279,Abnormal,Definitely,1,28,0.85,0.9,8,220
340,D0261,Learning,Abnormal,48.458,48.458,Abnormal,Definitely,1,29,0.85,0.9,8,220
340,D0165,Learning,Abnormal,78.935,78.935,Normal,Probably,0,30,0.85,0.9,8,220
340,D0183,Learning,Abnormal,35.979,35.979,Normal,Probably,0,31,0.85,0.9,8,220
340,D0294,Learning,Abnormal,48.05,48.05,Abnormal,Definitely,1,32,0.85,0.9,8,220
340,D0199,Learning,Abnormal,16.442,16.442,Abnormal,Definitely,1,33,0.85,0.9,8,220
340,D0067,Learning,Normal,32.289,32.289,Normal,Probably,1,34,0.85,0.9,8,220
340,D0239,Learning,Abnormal,53.232,53.232,Abnormal,Definitely,1,35,0.85,0.9,8,220
340,D0170,Learning,Abnormal,28.925,28.925,Abnormal,Definitely,1,36,0.85,0.9,8,220
340,D0367,Learning,Abnormal,45.757,45.757,Abnormal,Definitely,1,37,0.85,0.9,8,220
340,D0305,Learning,Abnormal,37.526,37.526,Abnormal,Definitely,0,38,0.85,0.9,8,220
340,D0020,Learning,Normal,27.94,27.94,Normal,Definitely,1,39,0.85,0.9,8,220
340,D0119,Learning,Normal,33.458,33.458,Normal,Probably,1,40,0.85,0.9,8,220
340,D0351,Learning,Abnormal,284.659,284.659,Abnormal,Definitely,1,41,0.85,0.9,8,220
340,D0049,Learning,Normal,39.885,39.885,Abnormal,Definitely,0,42,0.85,0.9,8,220
340,D0076,Learning,Normal,27.778,27.778,Abnormal,Probably,0,43,0.85,0.9,8,220
340,D0078,Learning,Normal,29.905,29.905,Normal,Probably,1,44,0.85,0.9,8,220
340,D0292,Learning,Abnormal,20.485,20.485,Abnormal,Definitely,1,45,0.85,0.9,8,220
340,D0202,Learning,Abnormal,20.202,20.202,Abnormal,Definitely,1,46,0.85,0.9,8,220
340,D0041,Learning,Normal,26.449,26.449,Normal,Probably,1,47,0.85,0.9,8,220
340,D0039,Learning,Normal,31.012,31.012,Normal,Probably,1,48,0.85,0.9,8,220
340,D0063,Learning,Normal,17.499,17.499,Normal,Probably,1,49,0.85,0.9,8,220
340,D0194,Learning,Abnormal,30.326,30.326,Abnormal,Definitely,0,50,0.85,0.9,8,220
340,D0270,Learning,Abnormal,21.446,21.446,Abnormal,Definitely,1,51,0.85,0.9,8,220
340,D0009,Learning,Normal,29.009,29.009,Abnormal,Probably,0,52,0.85,0.9,8,220
340,D0106,Learning,Normal,13.608,13.608,Abnormal,Probably,0,53,0.85,0.9,8,220
340,D0410,Learning,Abnormal,10.824,10.824,Abnormal,Definitely,1,54,0.85,0.9,8,220
340,D0288,Learning,Abnormal,17.793,17.793,Normal,Probably,0,55,0.85,0.9,8,220
340,D0389,Learning,Abnormal,454.257,300,Abnormal,Definitely,1,56,0.85,0.9,8,220
340,D0040,Learning,Normal,150.384,150.384,Normal,Probably,1,57,0.85,0.9,8,220
340,D0316,Learning,Abnormal,17.996,17.996,Abnormal,Probably,0,58,0.85,0.9,8,220
340,D0083,Learning,Normal,52.99,52.99,Normal,Probably,1,59,0.85,0.9,8,220
340,D0160,Learning,Abnormal,22.203,22.203,Abnormal,Definitely,1,60,0.85,0.9,8,220
340,D0006,Learning,Normal,154.111,154.111,Normal,Probably,1,61,0.85,0.9,8,220
340,D0001,Learning,Normal,162.754,162.754,Normal,Probably,1,62,0.85,0.9,8,220
340,D0369,Learning,Abnormal,91.438,91.438,Abnormal,Definitely,1,63,0.85,0.9,8,220
340,D0279,Learning,Abnormal,19.725,19.725,Abnormal,Definitely,0,64,0.85,0.9,8,220
340,D0312,Learning,Abnormal,35.44,35.44,Abnormal,Definitely,1,65,0.85,0.9,8,220
340,D0148,Learning,Abnormal,22.857,22.857,Abnormal,Definitely,1,66,0.85,0.9,8,220
340,D0192,Learning,Abnormal,39.23,39.23,Abnormal,Definitely,1,67,0.85,0.9,8,220
340,D0097,Learning,Normal,20.603,20.603,Normal,Probably,1,68,0.85,0.9,8,220
340,D0372,Learning,Abnormal,25.731,25.731,Abnormal,Definitely,1,69,0.85,0.9,8,220
340,D0047,Learning,Normal,36.485,36.485,Abnormal,Definitely,0,70,0.85,0.9,8,220
340,D0231,Learning,Abnormal,20.451,20.451,Abnormal,Definitely,1,71,0.85,0.9,8,220
340,D0016,Learning,Normal,21.168,21.168,Normal,Definitely,1,72,0.85,0.9,8,220
340,D0282,Learning,Abnormal,22.354,22.354,Abnormal,Definitely,1,73,0.85,0.9,8,220
340,D0319,Learning,Abnormal,11.569,11.569,Abnormal,Definitely,1,74,0.85,0.9,8,220
340,D0011,Learning,Normal,30.622,30.622,Normal,Probably,1,75,0.85,0.9,8,220
340,D0109,Learning,Normal,19.967,19.967,Normal,Probably,1,76,0.85,0.9,8,220
340,D0059,Learning,Normal,23.587,23.587,Normal,Probably,1,77,0.85,0.9,8,220
340,D0308,Learning,Abnormal,17.689,17.689,Abnormal,Definitely,1,78,0.85,0.9,8,220
340,D0185,Learning,Abnormal,21.144,21.144,Abnormal,Definitely,0,79,0.85,0.9,8,220
340,D0082,Learning,Abnormal,24.504,24.504,Abnormal,Definitely,1,80,0.85,0.9,8,220
319,D0040,Learning,Normal,111.349,111.349,Normal,Definitely,1,5,0.95,0.95,8,220
319,D0004,Learning,Normal,350.704,300,Normal,Probably,1,6,0.95,0.95,8,220
319,D0288,Learning,Abnormal,54.911,54.911,Abnormal,Definitely,1,7,0.95,0.95,8,220
319,D0067,Learning,Normal,59.618,59.618,Normal,Definitely,1,8,0.95,0.95,8,220
319,D0120,Learning,Normal,26.467,26.467,Abnormal,Definitely,0,9,0.95,0.95,8,220
319,D0308,Learning,Abnormal,262.565,262.565,Abnormal,Definitely,1,10,0.95,0.95,8,220
319,D0063,Learning,Normal,17.347,17.347,Abnormal,Definitely,0,11,0.95,0.95,8,220
319,D0336,Learning,Abnormal,164.96,164.96,Abnormal,Probably,1,12,0.95,0.95,8,220
319,D0320,Learning,Abnormal,25.597,25.597,Abnormal,Definitely,0,13,0.95,0.95,8,220
319,D0271,Learning,Abnormal,16.432,16.432,Abnormal,Definitely,1,14,0.95,0.95,8,220
319,D0253,Learning,Abnormal,9.678,9.678,Abnormal,Definitely,1,15,0.95,0.95,8,220
319,D0194,Learning,Abnormal,49.439,49.439,Abnormal,Definitely,0,16,0.95,0.95,8,220
319,D0312,Learning,Abnormal,49.258,49.258,Abnormal,Definitely,1,17,0.95,0.95,8,220
319,D0202,Learning,Abnormal,17.744,17.744,Abnormal,Definitely,1,18,0.95,0.95,8,220
319,D0109,Learning,Normal,48.237,48.237,Normal,Probably,1,19,0.95,0.95,8,220
319,D0083,Learning,Normal,107.166,107.166,Normal,Probably,1,20,0.95,0.95,8,220
319,D0199,Learning,Abnormal,35.505,35.505,Abnormal,Definitely,0,21,0.95,0.95,8,220
319,D0365,Learning,Abnormal,19.736,19.736,Abnormal,Definitely,1,22,0.95,0.95,8,220
319,D0292,Learning,Abnormal,23.641,23.641,Abnormal,Definitely,1,23,0.95,0.95,8,220
319,D0119,Learning,Normal,23.771,23.771,Normal,Definitely,1,24,0.95,0.95,8,220
319,D0319,Learning,Abnormal,13.76,13.76,Abnormal,Definitely,1,25,0.95,0.95,8,220
319,D0020,Learning,Normal,25.947,25.947,Normal,Definitely,1,26,0.95,0.95,8,220
319,D0088,Learning,Normal,79.157,79.157,Normal,Probably,1,27,0.95,0.95,8,220
319,D0303,Learning,Abnormal,60.94,60.94,Abnormal,Probably,1,28,0.95,0.95,8,220
319,D0001,Learning,Normal,184.712,184.712,Normal,Probably,1,29,0.95,0.95,8,220
319,D0104,Learning,Normal,49.634,49.634,Normal,Probably,1,30,0.95,0.95,8,220
319,D0156,Learning,Abnormal,15.831,15.831,Abnormal,Definitely,1,31,0.95,0.95,8,220
319,D0305,Learning,Abnormal,22.442,22.442,Abnormal,Definitely,1,32,0.95,0.95,8,220
319,D0039,Learning,Normal,32.915,32.915,Normal,Definitely,1,33,0.95,0.95,8,220
319,D0053,Learning,Normal,54.32,54.32,Abnormal,Probably,0,34,0.95,0.95,8,220
319,D0037,Learning,Normal,36.651,36.651,Normal,Definitely,1,35,0.95,0.95,8,220
319,D0148,Learning,Abnormal,42.862,42.862,Abnormal,Definitely,1,36,0.95,0.95,8,220
319,D0091,Learning,Normal,42.721,42.721,Normal,Definitely,1,37,0.95,0.95,8,220
319,D0075,Learning,Normal,49.409,49.409,Normal,Definitely,1,38,0.95,0.95,8,220
319,D0197,Learning,Abnormal,35.145,35.145,Abnormal,Definitely,1,39,0.95,0.95,8,220
319,D0239,Learning,Abnormal,23.615,23.615,Abnormal,Definitely,1,40,0.95,0.95,8,220
319,D0060,Learning,Normal,20.192,20.192,Abnormal,Probably,0,41,0.95,0.95,8,220
319,D0106,Learning,Normal,28.202,28.202,Normal,Probably,1,42,0.95,0.95,8,220
311,D0400,Learning,Abnormal,13.462,13.462,Abnormal,Definitely,1,41,0.75,0.85,8,220
311,D0009,Learning,Normal,74.851,74.851,Normal,Probably,1,42,0.75,0.85,8,220
311,D0119,Learning,Normal,92.933,92.933,Normal,Probably,1,43,0.75,0.85,8,220
311,D0013,Learning,Normal,45.854,45.854,Abnormal,Probably,0,44,0.75,0.85,8,220
311,D0288,Learning,Abnormal,60.754,60.754,Normal,Probably,0,45,0.75,0.85,8,220
311,D0302,Learning,Abnormal,30.109,30.109,Abnormal,Definitely,1,46,0.75,0.85,8,220
311,D0082,Learning,Abnormal,25.538,25.538,Abnormal,Definitely,1,47,0.75,0.85,8,220
311,D0067,Learning,Normal,45.898,45.898,Normal,Definitely,1,48,0.75,0.85,8,220
311,D0097,Learning,Normal,25.56,25.56,Normal,Definitely,1,49,0.75,0.85,8,220
311,D0183,Learning,Abnormal,63.709,63.709,Abnormal,Definitely,0,50,0.75,0.85,8,220
311,D0336,Learning,Abnormal,42.827,42.827,Normal,Probably,0,51,0.75,0.85,8,220
311,D0308,Learning,Abnormal,20.433,20.433,Abnormal,Definitely,1,52,0.75,0.85,8,220
311,D0106,Learning,Normal,28.437,28.437,Abnormal,Probably,0,53,0.75,0.85,8,220
311,D0006,Learning,Normal,49.46,49.46,Normal,Probably,1,54,0.75,0.85,8,220
311,D0271,Learning,Abnormal,8.094,8.094,Abnormal,Definitely,1,55,0.75,0.85,8,220
311,D0020,Learning,Normal,32.296,32.296,Normal,Definitely,1,56,0.75,0.85,8,220
311,D0059,Learning,Normal,52.949,52.949,Abnormal,Probably,0,57,0.75,0.85,8,220
311,D0370,Learning,Abnormal,9.293,9.293,Abnormal,Definitely,0,58,0.75,0.85,8,220
311,D0041,Learning,Normal,30.489,30.489,Normal,Probably,1,59,0.75,0.85,8,220
311,D0039,Learning,Normal,22.189,22.189,Normal,Probably,1,60,0.75,0.85,8,220
311,D0156,Learning,Abnormal,14.897,14.897,Abnormal,Definitely,1,61,0.75,0.85,8,220
311,D0410,Learning,Abnormal,5.395,5.395,Abnormal,Definitely,1,62,0.75,0.85,8,220
311,D0316,Learning,Abnormal,28.211,28.211,Abnormal,Probably,1,63,0.75,0.85,8,220
311,D0273,Learning,Abnormal,30.143,30.143,Abnormal,Definitely,0,64,0.75,0.85,8,220
311,D0076,Learning,Normal,23.222,23.222,Normal,Probably,1,65,0.75,0.85,8,220
311,D0040,Learning,Normal,23.941,23.941,Normal,Definitely,1,66,0.75,0.85,8,220
311,D0148,Learning,Abnormal,7.675,7.675,Abnormal,Definitely,1,67,0.75,0.85,8,220
311,D0011,Learning,Normal,43.778,43.778,Abnormal,Probably,0,68,0.75,0.85,8,220
311,D0185,Learning,Abnormal,13.355,13.355,Abnormal,Definitely,1,69,0.75,0.85,8,220
311,D0091,Learning,Normal,21.277,21.277,Normal,Probably,1,70,0.75,0.85,8,220
311,D0292,Learning,Abnormal,13.55,13.55,Abnormal,Definitely,1,71,0.75,0.85,8,220
311,D0016,Learning,Normal,48.184,48.184,Normal,Probably,1,72,0.75,0.85,8,220
311,D0078,Learning,Normal,29.001,29.001,Normal,Probably,1,73,0.75,0.85,8,220
311,D0131,Learning,Normal,24.057,24.057,Abnormal,Probably,0,74,0.75,0.85,8,220
311,D0320,Learning,Abnormal,20.346,20.346,Normal,Probably,0,75,0.75,0.85,8,220
311,D0253,Learning,Abnormal,7.019,7.019,Abnormal,Definitely,1,76,0.75,0.85,8,220
311,D0365,Learning,Abnormal,3.279,3.279,Abnormal,Definitely,1,77,0.75,0.85,8,220
311,D0004,Learning,Normal,52.988,52.988,Normal,Probably,1,78,0.75,0.85,8,220
311,D0270,Learning,Abnormal,13.531,13.531,Abnormal,Definitely,1,79,0.75,0.85,8,220
311,D0049,Learning,Normal,6.819,6.819,Abnormal,Definitely,0,80,0.75,0.85,8,220
319,D0410,Learning,Abnormal,2924.14,300,Abnormal,Definitely,1,43,0.95,0.95,8,220
319,D0279,Learning,Abnormal,180.419,180.419,Abnormal,Definitely,1,44,0.95,0.95,8,220
319,D0316,Learning,Abnormal,77.411,77.411,Abnormal,Probably,1,45,0.95,0.95,8,220
319,D0183,Learning,Abnormal,371.089,300,Normal,Probably,0,46,0.95,0.95,8,220
319,D0058,Learning,Normal,1115.13,300,Normal,Probably,1,47,0.95,0.95,8,220
319,D0165,Learning,Abnormal,48.524,48.524,Normal,Probably,0,48,0.95,0.95,8,220
319,D0351,Learning,Abnormal,22.692,22.692,Abnormal,Definitely,1,49,0.95,0.95,8,220
319,D0230,Learning,Abnormal,16.532,16.532,Abnormal,Definitely,1,50,0.95,0.95,8,220
319,D0076,Learning,Normal,278.096,278.096,Normal,Probably,1,51,0.95,0.95,8,220
319,D0011,Learning,Normal,81.299,81.299,Normal,Probably,1,52,0.95,0.95,8,220
319,D0294,Learning,Abnormal,324.223,300,Abnormal,Definitely,0,53,0.95,0.95,8,220
319,D0013,Learning,Normal,22.804,22.804,Normal,Probably,1,54,0.95,0.95,8,220
319,D0131,Learning,Normal,1183.87,300,Normal,Probably,1,55,0.95,0.95,8,220
319,D0047,Learning,Normal,51.071,51.071,Normal,Definitely,1,56,0.95,0.95,8,220
319,D0318,Learning,Abnormal,11.317,11.317,Abnormal,Definitely,1,57,0.95,0.95,8,220
319,D0049,Learning,Normal,73.86,73.86,Abnormal,Probably,0,58,0.95,0.95,8,220
319,D0170,Learning,Abnormal,18.743,18.743,Abnormal,Definitely,1,59,0.95,0.95,8,220
319,D0270,Learning,Abnormal,14.778,14.778,Abnormal,Definitely,1,60,0.95,0.95,8,220
319,D0370,Learning,Abnormal,23.812,23.812,Abnormal,Definitely,0,61,0.95,0.95,8,220
319,D0389,Learning,Abnormal,64.333,64.333,Normal,Probably,0,62,0.95,0.95,8,220
319,D0006,Learning,Normal,32.261,32.261,Normal,Probably,1,63,0.95,0.95,8,220
319,D0231,Learning,Abnormal,35.68,35.68,Abnormal,Definitely,1,64,0.95,0.95,8,220
319,D0273,Learning,Abnormal,28.261,28.261,Abnormal,Definitely,1,65,0.95,0.95,8,220
319,D0192,Learning,Abnormal,706.48,300,Abnormal,Probably,1,66,0.95,0.95,8,220
319,D0302,Learning,Abnormal,36.163,36.163,Abnormal,Definitely,1,67,0.95,0.95,8,220
319,D0097,Learning,Normal,41.451,41.451,Normal,Probably,1,68,0.95,0.95,8,220
319,D0372,Learning,Abnormal,24.054,24.054,Abnormal,Definitely,1,69,0.95,0.95,8,220
319,D0369,Learning,Abnormal,32.662,32.662,Abnormal,Definitely,0,70,0.95,0.95,8,220
319,D0282,Learning,Abnormal,17.813,17.813,Abnormal,Definitely,1,71,0.95,0.95,8,220
319,D0009,Learning,Normal,27.092,27.092,Normal,Definitely,1,72,0.95,0.95,8,220
319,D0059,Learning,Normal,57.538,57.538,Normal,Probably,1,73,0.95,0.95,8,220
319,D0367,Learning,Abnormal,17.505,17.505,Abnormal,Definitely,1,74,0.95,0.95,8,220
319,D0016,Learning,Normal,22.505,22.505,Normal,Definitely,1,75,0.95,0.95,8,220
319,D0261,Learning,Abnormal,42.614,42.614,Abnormal,Definitely,1,76,0.95,0.95,8,220
319,D0078,Learning,Normal,49.351,49.351,Abnormal,Probably,0,77,0.95,0.95,8,220
319,D0041,Learning,Normal,71.329,71.329,Normal,Probably,1,78,0.95,0.95,8,220
319,D0081,Learning,Normal,56.733,56.733,Abnormal,Probably,0,79,0.95,0.95,8,220
319,D0185,Learning,Abnormal,90.869,90.869,Abnormal,Probably,1,80,0.95,0.95,8,220
342,D0078,Learning,Normal,86.427,86.427,Normal,Definitely,1,1,0.7,0.75,8,220
342,D0006,Learning,Normal,62.951,62.951,Normal,Probably,1,2,0.7,0.75,8,220
342,D0389,Learning,Abnormal,87.77,87.77,Normal,Definitely,0,3,0.7,0.75,8,220
342,D0020,Learning,Normal,67.401,67.401,Normal,Probably,1,4,0.7,0.75,8,220
342,D0320,Learning,Abnormal,82.014,82.014,Abnormal,Definitely,0,5,0.7,0.75,8,220
342,D0253,Learning,Abnormal,12.846,12.846,Abnormal,Definitely,1,6,0.7,0.75,8,220
342,D0106,Learning,Normal,36.991,36.991,Normal,Definitely,1,7,0.7,0.75,8,220
342,D0365,Learning,Abnormal,13.879,13.879,Abnormal,Definitely,1,8,0.7,0.75,8,220
342,D0199,Learning,Abnormal,59.674,59.674,Abnormal,Probably,0,9,0.7,0.75,8,220
342,D0104,Learning,Normal,108.526,108.526,Abnormal,Probably,0,10,0.7,0.75,8,220
342,D0063,Learning,Normal,83.515,83.515,Abnormal,Definitely,0,11,0.7,0.75,8,220
342,D0230,Learning,Abnormal,353.526,300,Abnormal,Definitely,1,12,0.7,0.75,8,220
342,D0001,Learning,Normal,43.81,43.81,Normal,Definitely,1,13,0.7,0.75,8,220
342,D0288,Learning,Abnormal,142.178,142.178,Abnormal,Definitely,1,14,0.7,0.75,8,220
342,D0185,Learning,Abnormal,41.989,41.989,Abnormal,Definitely,1,15,0.7,0.75,8,220
342,D0292,Learning,Abnormal,60.431,60.431,Abnormal,Probably,1,16,0.7,0.75,8,220
342,D0294,Learning,Abnormal,61.152,61.152,Normal,Definitely,0,17,0.7,0.75,8,220
342,D0131,Learning,Normal,158.306,158.306,Normal,Probably,1,18,0.7,0.75,8,220
342,D0011,Learning,Normal,42.51,42.51,Abnormal,Probably,0,19,0.7,0.75,8,220
342,D0059,Learning,Normal,55.557,55.557,Normal,Probably,1,20,0.7,0.75,8,220
342,D0058,Learning,Normal,36.788,36.788,Normal,Definitely,1,21,0.7,0.75,8,220
342,D0202,Learning,Abnormal,29.723,29.723,Abnormal,Definitely,1,22,0.7,0.75,8,220
342,D0369,Learning,Abnormal,55.121,55.121,Normal,Probably,0,23,0.7,0.75,8,220
342,D0319,Learning,Abnormal,151.697,151.697,Abnormal,Definitely,1,24,0.7,0.75,8,220
342,D0316,Learning,Abnormal,85.331,85.331,Abnormal,Probably,0,25,0.7,0.75,8,220
342,D0239,Learning,Abnormal,63.572,63.572,Abnormal,Probably,1,26,0.7,0.75,8,220
342,D0282,Learning,Abnormal,60.667,60.667,Abnormal,Definitely,1,27,0.7,0.75,8,220
342,D0013,Learning,Normal,49.756,49.756,Normal,Probably,1,28,0.7,0.75,8,220
342,D0049,Learning,Normal,52.459,52.459,Normal,Definitely,1,29,0.7,0.75,8,220
342,D0231,Learning,Abnormal,45.922,45.922,Abnormal,Definitely,1,30,0.7,0.75,8,220
342,D0370,Learning,Abnormal,76.195,76.195,Abnormal,Definitely,0,31,0.7,0.75,8,220
342,D0343,Learning,Abnormal,38.289,38.289,Abnormal,Definitely,1,32,0.7,0.75,8,220
